file_path,publishable,flesch_kincaid_grade_level,gunning_fog_index,dale_chall,smog_index,table_count,table_citation_presence,table_density,no_of_columns_per_page_of_table,citation_relevance,title_abstract_consistency,presence_of_opposite_number_of_sections,reference_count,figures_to_text_ratio,equation_density,technical_jargon_score,novelty_score,interdisciplinary_impact_score
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-neural-surface-reconstruction-of-dynamic-scenes-with-monocular-rgb-d-camera-Paper-Conference.pdf,1,11.5,8.48,7.54,13.5,7,True,0.4666666666666667,3.4285714285714284,0.0,0.8161590695381165,2,162,0.015339233038348082,0.0015339233038348082,0.01219313932693871,0.5872509106345799,0.22189413415008577
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-sketch-gnn-scalable-graph-neural-networks-with-sublinear-training-complexity-Paper-Conference.pdf,1,10.9,9.1,7.58,12.9,4,True,0.2857142857142857,5.75,0.0,0.8558863401412964,1,108,0.0,0.005191873589164785,0.01877105727579015,0.5248322002256094,0.09464205193714656
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-learning-to-navigate-wikipedia-by-taking-random-walks-Paper-Conference.pdf,1,10.9,9.18,7.61,12.9,5,True,0.38461538461538464,4.4,0.0,0.7238238155841827,2,21,0.0013291445142580957,0.001208313194780087,0.005857587406187077,0.4980035831851344,0.06725022260878451
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-cross-image-context-for-single-image-inpainting-Paper-Conference.pdf,1,9.4,8.19,8.11,12.2,17,True,1.2142857142857142,11.941176470588236,0.0,0.8386704921722412,2,120,0.008448634749602058,0.002693767601322395,0.0026612398246712585,0.4659701992164959,0.0011978007853031159
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-learning-robust-dynamics-through-variational-sparse-gating-Paper-Conference.pdf,1,10.0,8.24,7.56,12.4,5,True,0.3333333333333333,15.6,0.0,0.7311149537563324,2,0,0.0011841326228537595,0.0022498519834221434,0.018402836400472734,0.5860483887441018,0.03130110427737236
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-multi-sample-training-for-neural-image-compression-Paper-Conference.pdf,1,8.1,7.21,7.03,11.7,4,True,0.2857142857142857,2.5,0.0,0.8231188952922821,1,37,0.00013966480446927373,0.0022346368715083797,0.03207109737248841,0.5488514861235252,0.09793581898942942
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-queue-up-your-regrets-achieving-the-dynamic-capacity-region-of-multiplayer-bandits-Paper-Conference.pdf,1,10.3,9.19,6.73,12.2,1,False,0.07692307692307693,8.0,0.0,0.6989368796348572,3,56,0.00046739892498247256,0.013905118018228559,0.01862409730140631,0.5633911522826708,0.12860824070421317
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-augmenting-online-algorithms-with-varepsilon-accurate-predictions-Paper-Conference.pdf,1,11.3,9.14,6.89,13.3,4,False,0.3076923076923077,1.75,0.0,0.7394273579120636,4,53,0.0,0.0013957619591422408,0.03717232488182209,0.44547334909439085,0.14223568532126904
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-early-stage-convergence-and-global-convergence-of-training-mildly-parameterized-neural-networks-Paper-Conference.pdf,1,8.2,6.89,6.67,11.0,4,True,0.2857142857142857,2.75,0.0,0.7001996487379074,1,0,0.0002557871850620284,0.005371530886302597,0.028047662694775436,0.5089321014931403,0.011979357339441776
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-emergent-communication-generalization-and-overfitting-in-lewis-games-Paper-Conference.pdf,1,11.0,8.69,7.91,13.3,2,True,0.125,4.5,0.0,0.7917670011520386,1,122,0.0014017054082467002,0.0004672351360822334,0.0075043630017452,0.522402192303475,0.012411530315876006
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-when-does-return-conditioned-supervised-learning-work-for-offline-reinforcement-learning-Paper-Conference.pdf,1,11.1,9.32,7.25,13.2,0,False,0.0,0,0.0,0.733014851808548,2,62,0.0004297378599054577,0.0022919352528291076,0.01850613154960981,0.5559349620107854,0.04158143624663353
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-trimmed-maximum-likelihood-estimation-for-robust-generalized-linear-model-Paper-Conference.pdf,1,12.1,8.82,7.03,13.9,6,False,0.5,1.0,0.0,0.6365508139133453,3,0,0.0,0.0028840315725561626,0.03635557526047439,0.4877362956434994,0.024792822687795542
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-segnext-rethinking-convolutional-attention-design-for-semantic-segmentation-Paper-Conference.pdf,1,9.1,6.51,7.06,11.8,10,True,0.5882352941176471,5.0,0.0,0.7554205656051636,2,279,0.0009235742322789194,0.004040637266220272,0.008223451013753012,0.5491179130673409,0.13513561595087126
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-perceptual-attacks-of-no-reference-image-quality-models-with-human-in-the-loop-Paper-Conference.pdf,1,11.6,9.37,8.11,14.0,3,True,0.21428571428571427,4.0,0.0,0.7737334668636322,1,148,0.004119994850006438,0.0010299987125016094,0.010397665085735133,0.32200584762236656,0.09393280756615209
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-sparsity-in-continuous-depth-neural-networks-Paper-Conference.pdf,1,11.1,8.97,7.83,13.0,30,True,2.142857142857143,2.6666666666666665,0.0,0.6499555706977844,1,107,0.0021248339973439574,0.0027888446215139444,0.017938066465256797,0.5507773178673926,0.2691233202430266
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-understanding-hyperdimensional-computing-for-parallel-single-pass-learning-Paper-Conference.pdf,1,10.2,8.68,7.49,12.8,4,True,0.3076923076923077,3.0,0.0,0.7069504857063293,1,11,0.0,0.0030019212295869357,0.006720179204778794,0.4954866361618042,0.2120145526146628
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-unsupervised-multi-object-segmentation-by-predicting-probable-motion-patterns-Paper-Conference.pdf,1,10.1,8.86,7.88,12.8,7,True,0.5,5.571428571428571,0.0,0.7254698425531387,3,120,0.014719848053181387,0.001899335232668566,0.010283209710047201,0.5265035350620747,0.05728697014662826
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-efficient-knowledge-distillation-from-model-checkpoints-Paper-Conference.pdf,1,10.2,8.14,7.16,12.3,9,True,0.6923076923076923,4.333333333333333,0.0,0.7655479907989502,2,96,0.0009265387160820648,0.0007941760423560556,0.007262917617763021,0.5196385357914299,0.07167207139408982
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-masked-generative-adversarial-networks-are-data-efficient-generation-learners-Paper-Conference.pdf,1,11.5,8.36,7.34,13.4,8,True,0.5714285714285714,6.5,0.0,0.8660278916358948,1,123,0.006498570314530803,0.0007798284377436964,0.004633602196670671,0.5423215694559945,0.04098722435984098
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-causality-preserving-chaotic-transformation-and-classification-using-neurochaos-learning-Paper-Conference.pdf,1,10.2,8.78,7.55,12.8,20,True,1.5384615384615385,3.5,0.0,0.6777170449495316,1,65,0.0,0.005433142167220043,0.009976144003469963,0.5035524927583852,0.13037264810746296
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-adafocal-calibration-aware-adaptive-focal-loss-Paper-Conference.pdf,1,9.6,8.75,7.19,12.4,5,True,0.38461538461538464,6.4,0.0,0.7899734377861023,1,76,0.0027936676865770917,0.00784887588133564,0.007629107981220657,0.5614329123780841,0.0440850105054055
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-causal-discovery-in-linear-latent-variable-models-subject-to-measurement-error-Paper-Conference.pdf,1,11.3,8.99,6.62,13.3,5,False,0.38461538461538464,2.8,0.0,0.8131718039512634,1,47,0.0,0.0009281819236570367,0.014957264957264958,0.4578866306104158,0.05542608515355433
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-parallel-tempering-with-a-variational-reference-Paper-Conference.pdf,1,11.9,9.36,7.42,14.0,2,True,0.15384615384615385,12.5,0.0,0.6699491888284683,1,63,0.00011909015124449208,0.0034536143860902702,0.011367848758186087,0.4297004758873407,0.1435731954259594
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-identifiability-and-generalizability-from-multiple-experts-in-inverse-reinforcement-learning-Paper-Conference.pdf,1,10.3,8.61,7.32,13.0,4,False,0.26666666666666666,3.0,0.0,0.6052361130714417,3,116,0.002252505912828021,0.0009010023651312085,0.005052264808362369,0.33803914846518107,0.1930655116260714
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-differentially-private-covariance-revisited-Paper-Conference.pdf,1,9.1,8.14,7.22,11.8,4,False,0.3333333333333333,15.75,0.0,0.743015855550766,3,70,0.00013823610727121925,0.0,0.009449811003779925,0.5863124919995185,0.11207804306071589
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-learning-to-configure-computer-networks-with-neural-algorithmic-reasoning-Paper-Conference.pdf,1,13.0,9.39,7.85,14.4,3,True,0.23076923076923078,5.333333333333333,0.0,0.8015683889389038,0,83,0.0010004287551807919,0.0004287551807917679,0.013286277766244551,0.525346034354177,0.11785179209306136
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-batch-multi-fidelity-active-learning-with-budget-constraints-Paper-Conference.pdf,1,10.3,8.65,7.11,12.8,1,False,0.07692307692307693,2.0,0.0,0.7783690094947815,2,0,0.00041511000415110004,0.0015220700152207,0.014925373134328358,0.48717832098474034,0.2698616382940464
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-incrementality-bidding-via-reinforcement-learning-under-mixed-and-delayed-rewards-Paper-Conference.pdf,1,11.9,10.04,7.09,13.7,3,False,0.25,1.6666666666666667,0.0,0.8137452006340027,2,40,0.0,0.002072538860103627,0.011530398322851153,0.5195419914329176,0.16774938379519333
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-decoupled-self-supervised-learning-for-graphs-Paper-Conference.pdf,1,11.5,8.86,7.74,13.1,5,True,0.3333333333333333,9.0,0.0,0.8617819547653198,3,109,0.0008931561906888468,0.002009601429049905,0.016248839368616527,0.508341017163406,0.093189001303494
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-efficient-multi-agent-communication-via-self-supervised-information-aggregation-Paper-Conference.pdf,1,13.1,9.52,8.25,14.1,44,False,3.142857142857143,6.931818181818182,0.0,0.7525349259376526,1,110,0.005931517929361013,0.001752493933674845,0.006183574879227053,0.5334802898739981,0.06816182910708342
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-learning-in-observable-pomdps-without-computationally-intractable-oracles-Paper-Conference.pdf,1,9.3,8.46,7.45,12.5,1,False,0.0625,2.0,0.0,0.7802039086818695,1,0,0.0,0.0026198013317323436,0.014148642055618799,0.49014748684737997,0.13005960081751466
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-generalizing-consistent-multi-class-classification-with-rejection-to-be-compatible-with-arbitrary-losses-Paper-Conference.pdf,1,10.9,9.13,7.54,13.4,1,True,0.07142857142857142,5.0,0.0,0.7016436159610748,2,114,0.0,0.0012856775520699408,0.0027659966808039832,0.5107305540758021,0.2645996872191748
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-shadow-knowledge-distillation-bridging-offline-and-online-knowledge-transfer-Paper-Conference.pdf,1,9.3,7.45,7.64,11.2,8,True,0.5333333333333333,4.25,0.0,0.8006043434143066,2,138,0.00466791144305148,0.0010669511869831954,0.004952311078503301,0.5418746305053884,0.1038675395270433
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-tiered-reinforcement-learning-pessimism-in-the-face-of-uncertainty-and-constant-regret-Paper-Conference.pdf,1,10.0,9.28,7.2,12.8,2,False,0.16666666666666666,2.0,0.0,0.7661488056182861,1,2,0.00013370771493515177,0.005883139457146677,0.011808576755748913,0.49657142508414487,0.18400171374074042
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-br-snis-bias-reduced-self-normalized-importance-sampling-Paper-Conference.pdf,1,10.9,9.55,7.72,13.0,4,True,0.2857142857142857,8.5,0.0,0.7362229526042938,1,76,0.0,0.006376339709673043,0.0116600790513834,0.3607577138402489,0.30216075569719414
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-controlled-sparsity-via-constrained-optimization-or-how-i-learned-to-stop-tuning-penalties-and-love-constraints-Paper-Conference.pdf,1,11.0,8.32,7.23,12.8,10,True,0.7142857142857143,7.5,0.0,0.7409047931432724,1,92,0.0,0.0015864621893178213,0.01836773338382882,0.5670697466841021,0.0953355586321515
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-what-you-see-is-what-you-get-principled-deep-learning-via-distributional-generalization-Paper-Conference.pdf,1,10.5,7.69,7.39,12.7,3,True,0.1875,4.0,0.0,0.5318426750600338,2,23,0.00010808473843493298,0.0008646779074794639,0.021961262772609427,0.48619396059136644,0.03420840450592008
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-mogde-boosting-mobile-monocular-3d-object-detection-with-ground-depth-estimation-Paper-Conference.pdf,1,10.7,8.93,7.68,13.3,4,True,0.3076923076923077,7.25,0.0,0.7744840383529663,2,114,0.00425531914893617,0.0009726443768996961,0.005482268288504369,0.5791208945093107,0.07389729184552865
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-adaptive-data-debiasing-through-bounded-exploration-Paper-Conference.pdf,1,11.9,8.85,6.95,13.6,1,False,0.07692307692307693,2.0,0.0,0.6953931301832199,1,69,0.0014840182648401827,0.0009132420091324201,0.02087832973362131,0.4596500707395149,0.1403454160006779
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-density-driven-regularization-for-out-of-distribution-detection-Paper-Conference.pdf,1,11.9,9.44,7.77,14.0,5,True,0.35714285714285715,4.4,0.0,0.6323120594024658,2,114,0.0015566997964315652,0.003592384145611304,0.008864643709512444,0.5925498278553669,0.17525966655170575
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-sample-complexity-of-learning-heuristic-functions-for-greedy-best-first-and-a-search-Paper-Conference.pdf,1,7.8,7.79,6.45,11.4,2,False,0.15384615384615385,8.5,0.0,0.7455087006092072,1,68,0.0,0.004445432318292954,0.009039347749025168,0.3577666581566654,0.1902447620527036
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-dataset-distillation-via-factorization-Paper-Conference.pdf,1,11.4,8.4,7.3,12.9,5,True,0.35714285714285715,7.2,0.0,0.7184868603944778,3,104,0.004558541266794626,0.0017994241842610365,0.007378081698758323,0.5551422649621964,0.13430842784128658
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-communication-efficient-topologies-for-decentralized-learning-with-o1-consensus-rate-Paper-Conference.pdf,1,10.1,8.03,7.34,12.8,5,True,0.38461538461538464,5.0,0.0,0.7976134419441223,2,67,0.0006048691970361409,0.010585210948132466,0.01927607624759049,0.5235566815757376,0.07785629371859268
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-understanding-programmatic-weak-supervision-via-source-aware-influence-function-Paper-Conference.pdf,1,10.1,9.46,8.07,12.7,6,True,0.42857142857142855,11.166666666666666,0.0,0.7316057682037354,0,90,0.0010671093194213896,0.005335546597106948,0.0036351619299405157,0.4659113347530365,0.021537607163190843
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-semi-supervised-active-linear-regression-Paper-Conference.pdf,1,10.8,9.96,7.22,13.3,2,True,0.15384615384615385,4.0,0.0,0.7747500538825989,2,63,0.0,0.005533810230800378,0.03760969494358546,0.5531770802461184,0.1195535105007235
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-learning-best-combination-for-efficient-nm-sparsity-Paper-Conference.pdf,1,9.7,8.09,7.61,12.3,20,True,1.5384615384615385,5.35,0.0,0.789801299571991,1,101,0.00015158405335758679,0.002122176747006215,0.01461864406779661,0.560633998091628,0.11367808979770935
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-a-consolidated-cross-validation-algorithm-for-support-vector-machines-via-data-reduction-Paper-Conference.pdf,1,7.8,8.15,7.09,11.0,2,True,0.16666666666666666,8.5,0.0,0.7574976086616516,2,3,0.0,0.013090098872023396,0.011892343000208638,0.5019066423177719,0.0556632849808253
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-okapi-generalising-better-by-making-statistical-matches-match-Paper-Conference.pdf,1,11.4,10.09,7.74,13.7,3,True,0.17647058823529413,3.0,0.0,0.6474403738975525,1,143,0.004316698252263634,0.0011581385554853654,0.013107416879795396,0.5265896940617253,0.16499124432161752
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-off-policy-evaluation-for-episodic-partially-observable-markov-decision-processes-under-non-parametric-models-Paper-Conference.pdf,1,9.5,8.63,6.94,12.9,0,False,0.0,0,0.0,0.8016615808010101,1,24,0.0,0.009411764705882352,0.008175779253960144,0.4689196186158264,0.05545171286521283
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-on-the-frequency-bias-of-coordinate-mlps-Paper-Conference.pdf,1,11.1,8.59,7.71,12.6,5,True,0.35714285714285715,3.4,0.0,0.7191776037216187,2,69,0.0009495387954422138,0.002170374389582203,0.01188281089940586,0.6134652313456607,0.18479807403452475
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-mask-matching-transformer-for-few-shot-segmentation-Paper-Conference.pdf,1,10.3,8.44,7.39,12.4,7,True,0.5,3.142857142857143,0.0,0.6809254586696625,1,87,0.006450796863141917,0.0012648621300278269,0.0042998691344176485,0.5761230955605812,0.012504544388502837
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-mabsplit-faster-forest-training-using-multi-armed-bandits-Paper-Conference.pdf,1,10.7,9.39,8.03,13.3,8,True,0.5333333333333333,2.75,0.0,0.7819949984550476,2,100,0.0,0.003465003465003465,0.012860676009892828,0.4531289133869234,0.09641212497955308
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-adaptive-sampling-for-discovery-Paper-Conference.pdf,1,10.0,8.23,7.39,12.3,115,True,8.846153846153847,3.9043478260869566,0.0,0.8218840658664703,2,67,0.0,0.003833375926399182,0.01735907938365516,0.4476164361932775,0.13670454888672023
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-federated-submodel-optimization-for-hot-and-cold-data-features-Paper-Conference.pdf,1,11.2,9.13,7.33,13.1,6,True,0.46153846153846156,6.166666666666667,0.0,0.6992328017950058,2,38,0.0008618213157138753,0.00502729100833094,0.014163090128755365,0.5466996503209735,0.03276168368756771
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-boosting-barely-robust-learners-a-new-perspective-on-adversarial-robustness-Paper-Conference.pdf,1,9.5,8.17,6.39,12.1,2,False,0.15384615384615385,1.5,0.0,0.7900470495223999,2,29,0.0002450079627587897,0.003920127404140635,0.021284271284271284,0.5745205161071594,0.04515155208718797
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-museformer-transformer-with-fine-and-coarse-grained-attention-for-music-generation-Paper-Conference.pdf,1,11.5,9.7,7.44,13.9,6,True,0.46153846153846156,4.666666666666667,0.0,0.625814825296402,1,71,0.0006659563132658498,0.002397442727757059,0.0029585798816568047,0.5178299577705195,0.1376861520104247
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-revisiting-heterophily-for-graph-neural-networks-Paper-Conference.pdf,1,9.6,8.92,7.28,12.7,4,True,0.2857142857142857,8.75,0.0,0.7987425029277802,2,117,0.015560296147571841,0.005270422888693688,0.006667806462643187,0.5362668967092192,0.09990388807278128
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-markovian-interference-in-experiments-Paper-Conference.pdf,1,11.7,9.08,7.73,13.4,1,False,0.06666666666666667,2.0,0.0,0.6492700129747391,2,84,0.00013114754098360657,0.003278688524590164,0.006132461161079314,0.5190165728041269,0.35656034498945216
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-provable-subspace-identification-under-post-nonlinear-mixtures-Paper-Conference.pdf,1,10.5,8.85,7.33,12.9,24,True,1.7142857142857142,1.2916666666666667,0.0,0.5867462754249573,2,79,0.0,0.005704868154158215,0.020641771439294427,0.5069634173830895,0.0795882527162872
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-offline-goal-conditioned-reinforcement-learning-via-f-advantage-regression-Paper-Conference.pdf,1,12.1,9.62,7.79,13.7,23,True,1.6428571428571428,1.391304347826087,0.0,0.576196514070034,1,90,0.0010438413361169101,0.0007828810020876827,0.017038245423237265,0.5359289302908141,0.06906567110280444
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-neural-stochastic-pdes-resolution-invariant-learning-of-continuous-spatiotemporal-dynamics-Paper-Conference.pdf,1,,,,,,,,,,,,,,,,,
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-uniclip-unified-framework-for-contrastive-language-image-pre-training-Paper-Conference.pdf,1,11.0,9.24,7.41,13.7,5,True,0.4166666666666667,6.2,0.0,0.6384174972772598,2,65,0.0004904364884747426,0.00196174595389897,0.005388414907947912,0.5427087712287904,0.08160562634978444
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-improved-regret-analysis-for-variance-adaptive-linear-bandits-and-horizon-free-linear-mixture-mdps-Paper-Conference.pdf,1,8.2,8.23,6.97,11.4,0,False,0.0,0,0.0,0.7625409960746765,2,56,0.0,0.012586155229247827,0.009842931937172774,0.5118986108086326,0.09276231568281576
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/neurips/NeurIPS-2022-unsupervised-learning-of-equivariant-structure-from-sequences-Paper-Conference.pdf,1,10.6,8.91,7.39,12.7,16,True,1.1428571428571428,2.875,0.0,0.710864931344986,2,118,0.0021534625410857986,0.004080244814688882,0.014191946070604932,0.5464777983883594,0.08688107475913633
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2023.emnlp-main.562.pdf,1,12.0,9.37,7.81,13.6,18,True,1.2857142857142858,6.166666666666667,0.0,0,3,0,0.0007998171846435101,0.001256855575868373,0.0018299783729828648,0.49098473099561835,0.24869777150919495
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2022.emnlp-main.39.pdf,1,8.6,7.37,7.26,11.2,34,True,1.1333333333333333,5.852941176470588,0.0,0,1,0,0.0006115584547956376,0.001172153705024972,0.0012247002707232177,0.40269765474579555,0.20059933356326384
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2022.emnlp-main.801.pdf,1,9.6,7.58,7.47,12.5,22,True,1.2941176470588236,6.181818181818182,0.0,0,2,0,0.0,0.0019387001477104875,0.007604088755921216,0.41862423419952394,0.12144901698111368
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2023.emnlp-main.984.pdf,1,11.1,9.56,7.8,13.7,91,True,8.272727272727273,3.6263736263736264,0.0,0,2,0,0.0,0.0007140816909454442,0.007587253414264037,0.40268561045328777,0.040854991865222845
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2023.emnlp-main.760.pdf,1,9.9,8.12,8.35,12.4,35,True,2.1875,3.3714285714285714,0.0,0,1,0,0.00022207417277370642,0.00011103708638685321,0.0009929078014184398,0.4385194490937626,0.05845476242093567
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2023.emnlp-main.7.pdf,1,10.6,9.15,8.08,13.1,9,True,0.42857142857142855,4.0,0.0,0,0,0,0.004675081813931743,0.0,0.0030785017957927143,0.47910361124121625,0.029287836441019257
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2023.emnlp-main.166.pdf,1,11.8,8.71,7.34,14.2,25,True,0.6756756756756757,3.36,0.0,0,1,183,0.0006693067097997658,0.0,0.0024028834601521826,0.35583479863788015,0.14076144130021725
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2022.emnlp-main.222.pdf,1,8.5,7.38,7.13,11.4,57,True,2.4782608695652173,3.8771929824561404,0.0,0,1,0,0.0009975394028064108,0.0002660105074150429,0.008191667400687042,0.46884293385914394,0.03591558811258602
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2023.emnlp-main.370.pdf,1,11.3,8.14,7.41,13.6,22,True,1.0,3.6363636363636362,0.0,0,1,0,0.0006349206349206349,0.0,0.0027338410466705722,0.259751816590627,0.10794946704701662
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2023.emnlp-main.6.pdf,1,11.2,9.51,7.45,13.8,31,True,1.9375,3.4838709677419355,0.0,0,0,0,0.0003329171868497711,0.0003329171868497711,0.0016565433462175593,0.38547971659693225,0.18408789308189763
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2023.emnlp-main.577.pdf,1,10.0,8.52,8.61,12.9,21,True,1.2352941176470589,7.571428571428571,0.0,0,1,0,0.0027903396516886364,0.0014432791301837776,0.0030534351145038168,0.4534671194290897,0.2252710312732483
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2021.emnlp-main.595.pdf,1,9.9,8.26,7.91,12.1,11,True,0.7333333333333333,7.2727272727272725,0.0,0.6012465506792068,1,0,0.0017024898914662695,0.0014896786550329857,0.0023781212841854932,0.3530793589094411,0.039406637614057424
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2023.emnlp-main.5.pdf,1,8.6,7.95,8.02,11.9,11,True,0.8461538461538461,6.363636363636363,0.0,0,0,0,0.000149678191887442,0.001796138302649304,0.004011589034989971,0.44512230992317203,0.11315889989455584
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2022.emnlp-main.340.pdf,1,13.3,9.7,7.76,13.9,50,True,2.0,3.34,0.0,0,2,0,0.0002747630168979255,0.00013738150844896276,0.0007856230973190612,0.4275703112437175,0.1833750103782675
/Users/sparshkarna/Desktop/DataScienceProject/papers/publishable/emnlp/2021.emnlp-main.552.pdf,1,9.5,7.22,7.22,11.6,18,True,1.0588235294117647,8.0,0.0,0.8115778267383575,1,0,9.388789784996713e-05,0.0030044127311989483,0.015223955712128838,0.48196883200425805,0.01816911417990923
