publishable,flesch_kincaid_grade_level,gunning_fog_index,dale_chall,smog_index,table_count,table_citation_presence,table_density,no_of_columns_per_page_of_table,title_abstract_consistency,presence_of_opposite_number_of_sections,reference_count,figures_to_text_ratio,equation_density,technical_jargon_score,novelty_score,interdisciplinary_impact_score
0,11.7,9.77,7.48,13.6,3.0,0,0.25,11.0,0.7239930331707001,1.0,81.0,0.001407789770061,0.0053965274519005,0.018377001455604,0.5451365798711777,0.0614905273776571
0,11.0,9.0,7.09,13.5,4.0,1,0.2222222222222222,3.25,0.0,1.0,0.0,0.0005352602703064,0.0038806369597216,0.0187916750858759,0.5592833798959715,0.0228953579440712
0,5.5,9.54,10.48,3.8,1.0,0,0.0833333333333333,17.0,0.0,8.0,0.0,0.0,0.0002299908003679,0.0,0.6675062924623489,0.0
0,9.0,9.33,7.09,12.1,2.0,0,0.1,5.5,0.5714602917432785,1.0,84.0,0.0,0.0143081985977965,0.0056131260794473,0.5690615838127476,0.0747238982334722
0,10.0,8.55,6.55,12.6,4.0,0,0.1904761904761904,8.25,0.5351866632699966,1.0,29.0,0.0,0.0047241437489455,0.007940446650124,0.5335845047235489,0.0375447750091552
0,9.9,8.97,5.79,12.5,8.0,0,0.073394495412844,2.25,0.0,3.0,0.0,0.0002505079745038,0.0127480724803072,0.0073756511317014,0.7335890382528305,0.1595462643681534
0,9.2,8.88,6.54,12.1,0.0,0,0.0,0.0,0.5277348309755325,2.0,0.0,0.0,0.0133180252583237,0.011098981077147,0.5904650217913963,0.2275293258258842
0,9.8,8.33,6.47,12.5,84.0,1,3.0,3.142857142857143,0.5132798189297318,1.0,128.0,0.0001600512163892,0.0154449423815621,0.0092864699659104,0.4784763904718252,0.0985595476997621
0,9.3,8.74,7.68,12.1,0.0,1,0.0,0.0,0.5162747781723738,3.0,11.0,0.0,0.0019450522732798,0.0007064641469445,0.5021380339350019,0.0340813230723142
0,9.4,9.25,6.79,12.3,1.0,1,0.0833333333333333,2.0,0.6542591452598572,3.0,0.0,0.0,0.0123041056857919,0.0316787732041969,0.4328557408019288,0.111770755566957
0,11.8,9.89,7.18,13.8,31.0,1,1.2916666666666667,6.354838709677419,0.8268815577030182,2.0,77.0,0.0,0.0075683857714347,0.0072733423545331,0.5654953726061753,0.0671484140401187
0,7.9,8.65,6.69,11.2,11.0,1,0.5789473684210527,10.909090909090908,0.5503030493855476,2.0,0.0,0.0,0.0184110970996216,0.0138985406532314,0.4874878864679763,0.2758410102048822
0,11.0,10.13,7.04,13.3,3.0,1,0.0967741935483871,6.333333333333333,0.0,4.0,0.0,0.0015151515151515,0.003030303030303,0.0249480249480249,0.571002868088809,0.082051235264132
0,9.9,9.23,6.04,12.1,3.0,1,0.0857142857142857,5.666666666666667,0.6088235378265381,0.0,88.0,0.000116238521446,0.0143554573985818,0.0107585703865791,0.3818932801904813,0.2502384653639145
0,11.6,10.15,6.39,13.8,0.0,0,0.0,0.0,0.504725955426693,2.0,0.0,0.0,0.0089061824470384,0.0102287256712601,0.5392605684305493,0.1221899830675238
0,9.9,10.07,6.92,13.0,2.0,0,0.125,9.0,0.5760709047317505,0.0,58.0,0.0,0.0131921541399062,0.0024051309460181,0.4559514277511173,0.2008611328824067
0,7.1,7.56,8.87,9.8,4.0,1,0.5,6.75,0.0,7.0,0.0,0.0,0.0031225604996096,0.018282166264229,0.6799481257796287,0.1238963174444746
0,9.9,9.05,7.31,12.0,7.0,1,0.875,6.428571428571429,0.8064970374107361,2.0,54.0,0.0,0.0029229082937522,0.013235294117647,0.579341219053712,0.0252523968464848
0,7.3,7.77,6.33,10.9,0.0,0,0.0,0.0,0.5820189341902733,3.0,6.0,0.0,0.0116869918699186,0.0183716882614581,0.5838300155741828,0.0444317910820245
0,8.4,7.1,6.74,11.6,24.0,1,0.8571428571428571,6.625,0.4843583013862371,2.0,80.0,0.0,0.0038000584624378,0.0122280676809327,0.4270440537317664,0.0719415423047983
0,10.3,9.77,6.99,13.1,0.0,0,0.0,0.0,0.6256162077188492,1.0,16.0,0.0,0.0011596443757247,0.0051646223369916,0.5993689380848579,0.0161936929449439
0,9.7,9.03,7.13,12.6,18.0,1,0.75,3.4444444444444446,0.7432463020086288,1.0,0.0,0.0,0.0055111600992008,0.0069615069615069,0.5765583561078922,0.0241542979143559
0,9.9,8.0,7.19,11.9,5.0,1,0.4545454545454545,4.2,0.7676235437393188,1.0,0.0,0.0032772232980783,0.0005958587814687,0.0149795733091239,0.5609971810942112,0.1414635160042851
0,9.5,8.47,7.43,12.2,60.0,1,5.454545454545454,7.616666666666666,0.4862287640571594,1.0,77.0,0.0,0.0049455984174085,0.0057344508160564,0.5137846470168493,0.1151324910411338
0,12.7,11.27,8.0,13.9,1.0,0,0.1111111111111111,2.0,0.5131144402548671,3.0,0.0,0.0,0.0028911018310311,0.0237733940313606,0.5276627089192228,0.1870576144881704
0,13.1,12.06,7.52,14.4,2.0,1,0.25,4.0,0.5614044368267059,3.0,14.0,0.0004364906154517,0.0039284155390659,0.006936416184971,0.411412798631482,0.1848592483439939
0,10.5,8.93,6.43,13.1,3.0,0,0.1875,6.333333333333333,0.5921476781368256,1.0,0.0,0.0,0.0116480402959231,0.0027548209366391,0.5959881056804914,0.2016620016581022
0,10.5,10.06,7.69,12.8,8.0,1,1.0,3.125,0.4966417318210006,2.0,0.0,0.0,0.0025693730729701,0.014733458344495,0.6016303013903754,0.1754481063437427
0,9.5,8.81,6.0,11.9,2.0,0,0.0952380952380952,5.0,0.5271995924413204,2.0,0.0,0.0,0.0088852436607203,0.0106082834894481,0.4399760199349318,0.0542985735337622
0,18.1,20.9,7.01,13.0,0.0,0,0.0,0.0,0.7747731506824493,2.0,27.0,0.0,0.0007024321713934,0.0026150627615062,0.5494141340255738,0.0648154429347978
0,12.6,13.24,6.73,13.0,5.0,0,0.1666666666666666,7.2,0.8009929656982422,2.0,44.0,0.0,0.0183837252706233,0.0179695697796432,0.5188835809397143,0.0337677676230669
0,7.6,8.97,6.95,10.9,2.0,0,0.2857142857142857,1.5,0.5665013045072556,4.0,11.0,0.0,0.0154501864677677,0.006625441696113,0.5871630050241947,0.143911516090288
0,11.5,11.14,6.53,13.1,3.0,0,0.15,12.0,0.7880408763885498,1.0,65.0,0.0,0.0114618746964545,0.0104860422275754,0.4863206687569618,0.1425637295880538
0,10.7,9.55,6.86,13.2,3.0,0,0.375,15.666666666666666,0.0,2.0,59.0,0.0,0.005365126676602,0.0224771716225708,0.4920910819717076,0.0371979378163814
0,11.0,10.5,7.59,13.8,9.0,0,0.9,4.0,0.5131411207839847,2.0,52.0,0.0001532332209623,0.0072019613852283,0.0133333333333333,0.5205125620984656,0.0872432023105383
0,10.7,10.53,7.58,12.8,0.0,0,0.0,0.0,0.4950577458366751,3.0,8.0,0.0,0.0013486176668914,0.0133502860775588,0.5450103012720744,0.0157220162451267
0,11.5,10.45,7.79,13.4,2.0,0,0.2222222222222222,5.0,0.0,5.0,8.0,0.0021492170709241,0.000614062020264,0.0141576215195847,0.5262399024084995,0.0272739052772521
0,11.1,10.09,6.74,14.2,88.0,0,7.333333333333333,3.4204545454545454,0.5057249707169831,2.0,0.0,0.0005420641803989,0.0087814397224631,0.0175297523319395,0.6165774166584015,0.1235788567388829
0,8.8,8.89,7.02,12.0,2.0,0,0.1176470588235294,5.0,0.5329771488904953,2.0,0.0,0.0,0.0184116086753003,0.0004309416074121,0.6175172183248732,0.0301842331886291
0,11.8,10.58,6.92,14.0,10.0,1,0.3448275862068966,6.9,0.5336278192698956,2.0,6.0,0.0,0.0040245566166439,0.0182132564841498,0.3645329488062226,0.0357499763806171
0,11.5,9.78,7.39,13.8,4.0,1,0.25,7.25,0.5701713562011719,2.0,0.0,0.0,0.0004144791378833,0.0081667741242209,0.5455195630534312,0.2998542270067022
0,6.9,10.92,11.25,3.1,4.0,0,0.4444444444444444,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6357429027557373,0.0
0,8.7,8.73,6.84,11.9,1.0,0,0.0416666666666666,1.0,0.5121288280934095,1.0,86.0,0.0,0.0044136191677175,0.0083704603753206,0.4274928268897964,0.0746314009475754
0,6.3,5.09,7.07,9.9,44.0,1,4.4,5.636363636363637,0.8052001297473907,2.0,74.0,0.0018736338086811,0.0038513583845112,0.0044500069531358,0.3625802785577908,0.0981600568306856
0,10.7,9.54,7.84,13.3,2.0,1,0.2222222222222222,7.0,0.548835501074791,3.0,20.0,0.0,0.0027434842249657,0.0110046148384806,0.5111294635704586,0.3751646820176644
0,11.0,10.41,7.53,13.3,3.0,1,0.5,7.0,0.5484379902482033,3.0,19.0,0.0,0.0071807680299719,0.0177484787018255,0.5873909148973289,0.1680195485203567
0,11.1,10.72,6.49,12.9,2.0,0,0.074074074074074,1.0,0.5143787823617458,2.0,0.0,0.0,0.0171051489103065,0.0292644344845768,0.5584757189789126,0.1255534384963609
0,10.9,9.82,9.26,12.5,1.0,1,0.25,9.0,0.5274155009537935,3.0,0.0,0.0,0.0024524831391784,0.0276381909547738,0.5198844884672473,0.0682910507694774
0,9.2,9.43,6.81,12.3,0.0,0,0.0,0.0,0.6062949225306511,3.0,0.0,0.0,0.0147839816276733,0.0093283582089552,0.5286920140642639,0.2361189464059639
0,9.5,9.18,6.2,11.7,1.0,1,0.0714285714285714,5.0,0.4980161637067795,2.0,41.0,0.0004280821917808,0.0018550228310502,0.0091848450057405,0.6052567900271693,0.2086702227139145
0,7.1,7.02,6.95,10.4,145.0,1,10.357142857142858,5.979310344827586,0.78200563788414,1.0,0.0,0.0,0.0252001884126236,0.0152399481193255,0.5265759427296488,0.0652891174328796
0,8.0,8.89,6.62,11.4,2.0,0,0.0689655172413793,8.5,0.5774455741047859,1.0,106.0,0.0,0.0102910908556306,0.0066342326404245,0.4613393020629883,0.0221950033679604
0,13.0,10.57,6.95,14.2,4.0,0,0.2105263157894736,9.0,0.7639157772064209,2.0,0.0,0.0007442137381856,0.0024559053360125,0.0128379913655987,0.5238397452566359,0.3873002212906138
0,8.9,7.42,6.29,11.6,6.0,1,0.09375,14.666666666666666,0.6975885331630707,3.0,0.0,0.0010741138560687,0.0063881508281983,0.0114403600900225,0.6341581344604492,0.1040174469750981
0,11.3,10.45,6.93,13.4,10.0,0,0.5555555555555556,5.7,0.4665669202804565,3.0,36.0,0.0003528581510232,0.0045871559633027,0.0019037729318103,0.3655741956175827,0.0648060750401384
0,9.8,8.4,6.27,12.3,8.0,1,0.2857142857142857,3.625,0.5366675890982151,2.0,0.0,0.0,0.0039679452267953,0.0119106699751861,0.520444191921325,0.1664856850480374
0,11.2,9.51,7.28,13.8,12.0,1,0.8571428571428571,7.583333333333333,0.7467420995235443,1.0,127.0,0.0001753463089601,0.0010520778537611,0.0127803860198226,0.563842301779106,0.1807802991257778
0,9.3,9.37,7.55,11.5,2.0,0,0.2,11.0,0.5590247251093388,2.0,26.0,0.0,0.0167099888600074,0.0010934937124111,0.6011272170713969,0.0197674489580094
0,9.8,9.58,6.56,13.1,0.0,0,0.0,0.0,0.511959595605731,1.0,0.0,0.0,0.0060412629659181,0.0141335914811229,0.5597406946379563,0.0167407683096826
0,10.6,8.61,6.78,13.1,5.0,1,0.1020408163265306,3.0,0.861457884311676,2.0,21.0,0.0010090817356205,0.0044287476174459,0.0286284375813307,0.3646081417798996,0.1425382459533092
0,8.8,8.34,6.96,12.2,0.0,1,0.0,0.0,0.7328521907329559,2.0,69.0,0.0109726825922962,0.0035432620870956,0.0077177508269018,0.5554819934643231,0.1172495829907144
0,11.3,10.61,7.49,13.4,2.0,1,0.125,7.5,0.5264145229011774,2.0,21.0,0.0,0.0053695068531863,0.0147447183098591,0.550989309455975,0.0920799644399163
0,12.1,9.31,7.22,13.6,19.0,1,2.375,3.0526315789473686,0.5018439870327711,2.0,42.0,0.0003936233024995,0.0009840582562487,0.0018856065367693,0.5059493345480699,0.0773702334982626
0,11.5,10.1,7.77,13.9,10.0,1,0.8333333333333334,7.1,0.5473763458430767,1.0,17.0,0.0,0.0,0.006770680011775,0.4548556921698831,0.049724888568744
0,10.5,9.78,7.26,12.9,3.0,0,0.75,2.0,0.5345347486436367,3.0,17.0,0.0,0.001081081081081,0.025943396226415,0.6165928371049263,0.1799066737673987
0,9.2,8.79,6.25,12.0,13.0,1,0.1666666666666666,3.6153846153846154,0.5481090769171715,1.0,0.0,5.34159500026708e-05,0.005501842850275,0.005987463747778,0.693098808079958,0.2841082306207402
0,12.4,10.33,7.93,14.9,7.0,1,0.875,4.857142857142857,0.7917672991752625,1.0,31.0,0.0029154518950437,0.0007951232441028,0.0373344038538739,0.4263650274276733,0.0795261624357936
0,11.2,10.72,6.74,12.6,0.0,0,0.0,0.0,0.5730640962719917,2.0,0.0,0.0,0.0164098173515981,0.0357434640522875,0.4602990033229192,0.2500996350192166
0,12.6,13.08,7.87,14.9,5.0,1,0.3333333333333333,6.0,0.5652853772044182,2.0,14.0,0.0,0.0070818957690212,0.005946935041171,0.5922160724231175,0.0939019306449376
0,8.9,9.25,7.81,12.0,16.0,1,2.0,9.125,0.8336679935455322,1.0,0.0,0.0,0.0072374227714033,0.0235387463633959,0.6202609649122651,0.1901166465091256
0,6.6,7.25,6.14,10.7,3.0,0,0.0857142857142857,20.0,0.5246231202036142,2.0,0.0,0.0,0.0177144091596457,0.0135199240986717,0.5657468712100616,0.1087726738165097
0,10.3,9.23,6.79,13.2,19.0,1,0.8260869565217391,2.263157894736842,0.5680025443434715,1.0,0.0,0.0011354252683732,0.0014450867052023,0.0030160857908847,0.469468948341185,0.3249628721326079
0,5.4,5.55,5.33,9.9,1.0,0,0.0204081632653061,2.0,0.5404005758464336,2.0,69.0,0.0,0.0099539365701276,0.005069249570019,0.5188523765491403,0.0498905164607175
0,9.7,8.88,8.52,12.5,6.0,1,0.6,3.0,0.5356842875480652,2.0,0.0,0.0,0.0017962535283551,0.0115107913669064,0.341268089082506,0.1440821697008831
0,9.0,8.7,6.66,12.4,2.0,1,0.1176470588235294,2.5,0.5265129264444113,2.0,22.0,0.0,0.0062248260710362,0.0127143132344442,0.5538826334476471,0.0282526122406125
0,11.1,10.45,8.42,13.5,1.0,1,0.125,2.0,0.0,3.0,3.0,0.0,0.0076019350380096,0.0213675213675213,0.6173589188725718,0.1443862596385773
0,8.7,8.83,6.81,12.0,0.0,0,0.0,0.0,0.5693562105298042,2.0,33.0,0.0,0.0127734746568827,0.0113687026304057,0.4244814408592658,0.0657175866383866
0,10.5,9.86,7.99,13.1,5.0,1,0.8333333333333334,5.6,0.5506617575883865,3.0,0.0,0.001940133037694,0.0013858093126385,0.0222125435540069,0.4018605016407214,0.0216338505968451
0,10.2,9.29,7.15,12.8,4.0,0,0.6666666666666666,4.5,0.5439934991300106,2.0,0.0,0.0,0.0003944773175542,0.0092392978133661,0.5714993756551009,0.0981036268668762
0,11.0,12.91,7.78,11.6,0.0,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.006466784244562,0.6025527715682983,0.0477549051865935
0,10.3,9.04,6.3,13.7,2.0,1,0.0909090909090909,3.5,0.7320646643638611,2.0,44.0,9.777082518576456e-05,0.0017598748533437,0.0237901254684699,0.5477110692432948,0.1853002571583712
0,10.6,7.86,6.5,12.7,28.0,1,0.7777777777777778,5.535714285714286,0.4932014709338546,2.0,0.0,0.0,0.0017411895807215,0.0165555555555555,0.4642818309579577,0.1016673099595785
0,12.2,9.54,7.5,13.9,5.0,0,0.8333333333333334,2.8,0.4944443944841623,1.0,33.0,0.0,0.0015968063872255,0.0308978553253362,0.5043139686127622,0.1554157768718533
0,10.6,9.63,7.03,13.3,3.0,0,0.6,5.333333333333333,0.5588022731244564,3.0,41.0,0.0,0.0026948124859645,0.0010718113612004,0.5444207388225576,0.14152082287165
0,12.8,11.21,6.5,14.6,6.0,0,0.1935483870967742,3.1666666666666665,0.5222839079797268,3.0,51.0,0.0023444826508283,0.0082838386995936,0.0067660429220847,0.4723008391175951,0.279433854485997
0,12.9,10.78,6.52,15.0,0.0,0,0.0,0.0,0.5384229570627213,2.0,56.0,0.0005310674455655,0.0002124269782262,0.0083465818759936,0.5307552716670892,0.0802393690553319
0,12.1,12.29,8.15,14.3,1.0,1,0.0909090909090909,3.0,0.5677969381213188,2.0,30.0,0.0,0.0070159027128157,0.0051979208316673,0.6026352188688644,0.0960962619460614
0,11.7,12.13,8.7,14.0,7.0,0,1.1666666666666667,4.714285714285714,0.5357788763940334,4.0,0.0,0.0,0.0049675200611387,0.0144472361809045,0.6222730429084213,0.3534662214119804
0,9.4,8.91,6.94,12.3,3.0,1,0.1034482758620689,1.6666666666666667,0.5396540500223637,3.0,50.0,0.0034351835111191,0.0,0.013764404609475,0.5178769151369731,0.2089693436507971
0,8.8,8.74,6.74,11.1,0.0,0,0.0,0.0,0.5718766674399376,2.0,20.0,0.0,0.0109641489731987,0.0138136511375948,0.62716163975351,0.0221408985555171
0,9.5,8.75,7.2,12.0,0.0,0,0.0,0.0,0.567029744386673,2.0,54.0,0.0,0.0095813679245283,0.0155685920577617,0.3883510139707017,0.11146006415274
0,11.5,9.64,7.09,14.0,11.0,1,0.55,5.090909090909091,0.0,2.0,208.0,0.0001626809825931,0.0026842362127867,0.0060598859315589,0.4549889943816445,0.1019280573428928
0,10.2,9.04,7.63,12.8,5.0,1,0.4545454545454545,3.0,0.0,3.0,0.0,0.0002286236854138,0.0,0.0100346020761245,0.4929850073237168,0.3253394327845005
1,10.4,8.53,7.55,13.1,5.0,1,0.3333333333333333,6.6,0.5074112443253398,2.0,132.0,0.0075452061922726,0.001951346429036,0.0145674187244626,0.4956308087110519,0.2324553233997641
1,11.2,8.36,7.75,13.3,5.0,1,0.3571428571428571,7.0,0.7027999013662338,2.0,78.0,0.0024585921325051,0.0007763975155279,0.0103846153846153,0.4571296279053939,0.108727295235763
1,11.5,8.38,6.97,13.3,4.0,1,0.3076923076923077,6.0,0.7008842527866364,2.0,53.0,0.0019765449993411,0.0026353933324548,0.0161196348805593,0.5447670403036099,0.0507929791465497
1,9.8,7.75,6.88,12.1,3.0,1,0.2307692307692307,2.6666666666666665,0.8655015230178833,0.0,0.0,0.0006983240223463,0.0025139664804469,0.0138376383763837,0.4636116160141243,0.2375822724243044
1,10.8,8.94,6.96,13.2,6.0,1,0.4615384615384615,2.8333333333333335,0.7574935555458069,1.0,93.0,0.0036031398790374,0.0025736713421696,0.0220401794421689,0.5156112397604801,0.1840089658946305
1,9.3,8.28,7.02,11.7,1.0,1,0.0769230769230769,6.0,0.7204233109951019,3.0,94.0,0.0001223241590214,0.0094189602446483,0.0083194675540765,0.515389958923385,0.1144989582083823
1,10.1,8.43,7.64,12.0,2.0,1,0.1428571428571428,4.5,0.6833857893943787,2.0,119.0,0.005422563153022,0.005422563153022,0.0102080123266563,0.5326262815245267,0.249860718084407
1,9.4,8.41,7.07,12.1,6.0,1,0.4,2.3333333333333335,0.775739312171936,1.0,106.0,0.0002260653328812,0.0044082739911834,0.0126582278481012,0.4826885202835346,0.0600194378286783
1,10.8,9.21,7.56,12.9,2.0,0,0.1428571428571428,4.0,0.8344655632972717,2.0,81.0,0.0,0.0028482972136222,0.0113156885308784,0.4955510104024732,0.1582752242679266
1,10.7,8.69,7.26,12.8,6.0,1,0.4285714285714285,3.5,0.6629649996757507,0.0,0.0,0.0,0.0020009416195856,0.0056403450564034,0.4692857248167837,0.0606218209809918
1,9.4,8.39,7.16,12.1,1.0,1,0.0769230769230769,1.0,0.8530524969100952,1.0,58.0,0.0,0.0052243804420629,0.0137098424391242,0.3630968491682845,0.0445123196260159
1,11.1,8.37,7.67,12.5,4.0,1,0.25,4.5,0.7213796973228455,3.0,138.0,0.0003366625519021,0.0014588710582426,0.0072055137844611,0.4881351742836145,0.0528697130958003
1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.3703661143779755,0.0048973196651786
1,10.8,8.97,7.3,12.6,0.0,1,0.0,0.0,0.7353785187005997,1.0,67.0,0.0005681011219997,0.005965061780997,0.0181970299100606,0.5235235886666382,0.1375531449677551
1,11.5,9.01,7.53,13.6,2.0,1,0.1538461538461538,6.0,0.8133988082408905,1.0,95.0,0.0,0.0018980134126281,0.0129373177842565,0.5736758941915673,0.0603078650923007
1,8.6,7.94,7.37,11.9,5.0,1,0.3846153846153846,11.0,0.7110036909580231,0.0,107.0,0.0005396654074473,0.0010793308148947,0.0046485682409817,0.5325982684858384,0.2357762820684679
1,10.8,9.05,7.25,12.9,1.0,0,0.0769230769230769,2.0,0.7277994751930237,3.0,38.0,0.0020876826722338,0.0092454518341783,0.0055614973262032,0.5004840510232108,0.1453402585653373
1,10.9,8.97,7.22,13.1,8.0,1,0.5714285714285714,7.625,0.731461837887764,1.0,99.0,0.0,0.0013970027940055,0.0075030535683126,0.5726832082009676,0.0662414037014341
1,11.7,9.43,7.72,13.6,2.0,1,0.1818181818181818,9.0,0.8621475696563721,1.0,28.0,0.0014432328415651,0.0027261064785118,0.0278362573099415,0.5618637861789397,0.1762517137160306
1,10.6,9.08,7.48,13.2,2.0,0,0.1428571428571428,4.5,0.8021639585494995,2.0,76.0,0.0042711490768806,0.0039955910719206,0.0060165975103734,0.5596827986240387,0.1375920444123344
1,11.3,9.38,7.74,13.2,2.0,1,0.1428571428571428,2.0,0.8538215160369873,2.0,87.0,0.0,0.0069127268238489,0.0393700787401574,0.5188978354485942,0.0377780145034194
1,12.5,9.03,6.91,13.8,1.0,1,0.0833333333333333,2.0,0.8375706672668457,2.0,65.0,0.0001373815084489,0.0061821678802033,0.029730303673816,0.4798925177617507,0.0666817050206366
1,9.1,7.49,7.59,11.8,8.0,1,0.5714285714285714,6.75,0.731926679611206,2.0,127.0,0.0208246563931695,0.0019436345966958,0.0057648754375128,0.5590671201263155,0.0428542558896484
1,10.4,8.4,7.32,12.4,4.0,1,0.3076923076923077,3.0,0.8398586213588715,1.0,100.0,0.0,0.0043217621636693,0.0148953301127214,0.592585164308548,0.0993172348712979
1,9.6,8.12,8.71,12.3,10.0,1,0.7142857142857143,5.5,0.6662524938583374,0.0,101.0,0.0,0.0014345331246739,0.0106459761818837,0.4969485684033412,0.3460401516560077
1,10.4,8.44,7.9,12.6,7.0,1,0.5,5.0,0.8102123439311981,0.0,83.0,0.0039342419558802,0.0008430518476886,0.0141059855127716,0.5185504921334834,0.0213630127720534
1,10.4,8.55,7.23,13.1,6.0,1,0.4,3.0,0.8027697503566742,1.0,102.0,0.0,0.0030281854181225,0.0125322521194249,0.4690962837860647,0.0892796658937141
1,10.4,8.03,6.66,12.7,10.0,1,0.7142857142857143,6.1,0.7392694503068924,2.0,112.0,0.0012210012210012,0.0011100011100011,0.0108765195137555,0.5226909682154656,0.0768958395851736
1,10.6,8.13,6.46,12.9,0.0,1,0.0,0.0,0.676098421216011,1.0,0.0,0.0,0.002650762094102,0.0070691631639281,0.5254005025035328,0.1022149159842789
1,11.5,9.28,7.91,13.7,6.0,1,0.4615384615384615,4.0,0.6425142735242844,2.0,90.0,0.0010161126433444,0.0037741326752794,0.0170025188916876,0.5669211275682047,0.0684306275630437
1,10.4,8.59,6.99,13.0,1.0,1,0.0714285714285714,4.0,0.6971351206302643,3.0,96.0,0.0,0.0021131721061281,0.0252726328544227,0.4748813073451702,0.2189518262350532
1,9.5,7.71,7.16,11.9,57.0,1,4.384615384615385,2.807017543859649,0.7783489227294922,1.0,112.0,0.0119252873563218,0.0012931034482758,0.0020487604998975,0.5254611180686369,0.0365511341557089
1,11.2,8.07,7.78,12.6,5.0,1,0.2941176470588235,4.2,0.7019490301609039,1.0,178.0,0.0043620501635768,0.0011995637949836,0.0103406326034063,0.5183166416486105,0.0144826534204185
1,10.1,8.37,7.36,12.5,1.0,1,0.0714285714285714,9.0,0.580466166138649,1.0,26.0,0.000256970319928,0.0042400102788127,0.0163812360387192,0.3602301345796002,0.0130848493427038
1,10.0,7.66,7.04,12.6,2.0,1,0.1333333333333333,7.0,0.7356415092945099,2.0,97.0,0.0,0.0042715827338129,0.0138998578423629,0.4968733996152877,0.0306684758514165
1,8.2,7.2,7.01,11.1,6.0,1,0.4615384615384615,8.5,0.8350327014923096,1.0,69.0,0.0,0.0035837706386791,0.0122295390404515,0.516075338705166,0.1186187309838648
1,11.0,8.92,7.05,13.1,29.0,1,2.230769230769231,2.7241379310344827,0.537003181874752,2.0,72.0,0.0003606636210627,0.0033661937965857,0.0178664353859496,0.4842486189471351,0.1992102613074916
1,11.5,8.48,7.54,13.5,7.0,1,0.4666666666666667,3.4285714285714284,0.8161590695381165,2.0,162.0,0.015339233038348,0.0015339233038348,0.0121931393269387,0.5872509106345799,0.2218941341500857
1,10.9,9.1,7.58,12.9,4.0,1,0.2857142857142857,5.75,0.8558863401412964,1.0,108.0,0.0,0.0051918735891647,0.0187710572757901,0.5248322002256094,0.0946420519371465
1,10.9,9.18,7.61,12.9,5.0,1,0.3846153846153846,4.4,0.7238238155841827,2.0,21.0,0.001329144514258,0.00120831319478,0.005857587406187,0.4980035831851344,0.0672502226087845
1,9.4,8.19,8.11,12.2,17.0,1,1.2142857142857142,11.941176470588236,0.8386704921722412,2.0,120.0,0.008448634749602,0.0026937676013223,0.0026612398246712,0.4659701992164959,0.0011978007853031
1,10.0,8.24,7.56,12.4,5.0,1,0.3333333333333333,15.6,0.7311149537563324,2.0,0.0,0.0011841326228537,0.0022498519834221,0.0184028364004727,0.5860483887441018,0.0313011042773723
1,8.1,7.21,7.03,11.7,4.0,1,0.2857142857142857,2.5,0.8231188952922821,1.0,37.0,0.0001396648044692,0.0022346368715083,0.0320710973724884,0.5488514861235252,0.0979358189894294
1,10.3,9.19,6.73,12.2,1.0,0,0.0769230769230769,8.0,0.6989368796348572,3.0,56.0,0.0004673989249824,0.0139051180182285,0.0186240973014063,0.5633911522826708,0.1286082407042131
1,11.3,9.14,6.89,13.3,4.0,0,0.3076923076923077,1.75,0.7394273579120636,4.0,53.0,0.0,0.0013957619591422,0.037172324881822,0.4454733490943908,0.142235685321269
1,8.2,6.89,6.67,11.0,4.0,1,0.2857142857142857,2.75,0.7001996487379074,1.0,0.0,0.000255787185062,0.0053715308863025,0.0280476626947754,0.5089321014931403,0.0119793573394417
1,11.0,8.69,7.91,13.3,2.0,1,0.125,4.5,0.7917670011520386,1.0,122.0,0.0014017054082467,0.0004672351360822,0.0075043630017452,0.522402192303475,0.012411530315876
1,11.1,9.32,7.25,13.2,0.0,0,0.0,0.0,0.733014851808548,2.0,62.0,0.0004297378599054,0.0022919352528291,0.0185061315496098,0.5559349620107854,0.0415814362466335
1,12.1,8.82,7.03,13.9,6.0,0,0.5,1.0,0.6365508139133453,3.0,0.0,0.0,0.0028840315725561,0.0363555752604743,0.4877362956434994,0.0247928226877955
1,9.1,6.51,7.06,11.8,10.0,1,0.5882352941176471,5.0,0.7554205656051636,2.0,279.0,0.0009235742322789,0.0040406372662202,0.008223451013753,0.5491179130673409,0.1351356159508712
1,11.6,9.37,8.11,14.0,3.0,1,0.2142857142857142,4.0,0.7737334668636322,1.0,148.0,0.0041199948500064,0.0010299987125016,0.0103976650857351,0.3220058476223665,0.093932807566152
1,11.1,8.97,7.83,13.0,30.0,1,2.142857142857143,2.6666666666666665,0.6499555706977844,1.0,107.0,0.0021248339973439,0.0027888446215139,0.0179380664652567,0.5507773178673926,0.2691233202430266
1,10.2,8.68,7.49,12.8,4.0,1,0.3076923076923077,3.0,0.7069504857063293,1.0,11.0,0.0,0.0030019212295869,0.0067201792047787,0.4954866361618042,0.2120145526146628
1,10.1,8.86,7.88,12.8,7.0,1,0.5,5.571428571428571,0.7254698425531387,3.0,120.0,0.0147198480531813,0.0018993352326685,0.0102832097100472,0.5265035350620747,0.0572869701466282
